This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Mcapitata_HTAC_TP8_2386_R1_TrimmingRound2.fastq.gz -p Mcapitata_HTAC_TP8_2386_R2_TrimmingRound2.fastq.gz Mcapitata_HTAC_TP8_2386_R1_TrimmingRound1.fastq.gz Mcapitata_HTAC_TP8_2386_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 455.39 s (26 us/read; 2.30 M reads/minute).

=== Summary ===

Total read pairs processed:         17,448,370
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:               1,166,767 (6.7%)
Pairs written (passing filters):    17,440,716 (100.0%)

Total basepairs processed: 4,459,637,753 bp
  Read 1: 2,214,588,391 bp
  Read 2: 2,245,049,362 bp
Total written (filtered):  4,437,336,468 bp (99.5%)
  Read 1: 2,213,605,138 bp
  Read 2: 2,223,731,330 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 1703265 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	375602	272630.8	0	375602
4	121399	68157.7	0	121399
5	62544	17039.4	0	62544
6	52368	4259.9	0	52368
7	47770	1065.0	0	47770
8	42612	266.2	0	42612
9	35584	66.6	0	35584
10	35799	16.6	0	35799
11	40234	4.2	0	40234
12	39572	1.0	0	39572
13	35463	0.3	0	35463
14	35661	0.1	0	35661
15	33928	0.0	0	33928
16	31113	0.0	0	31113
17	31074	0.0	0	31074
18	30343	0.0	0	30343
19	27084	0.0	0	27084
20	593899	0.0	0	593899
21	7928	0.0	0	7928
22	660	0.0	0	660
23	673	0.0	0	673
24	602	0.0	0	602
25	619	0.0	0	619
26	740	0.0	0	740
27	691	0.0	0	691
28	785	0.0	0	785
29	820	0.0	0	820
30	766	0.0	0	766
31	730	0.0	0	730
32	781	0.0	0	781
33	810	0.0	0	810
34	714	0.0	0	714
35	819	0.0	0	819
36	795	0.0	0	795
37	705	0.0	0	705
38	779	0.0	0	779
39	733	0.0	0	733
40	780	0.0	0	780
41	297	0.0	0	297
42	302	0.0	0	302
43	291	0.0	0	291
44	263	0.0	0	263
45	226	0.0	0	226
46	261	0.0	0	261
47	251	0.0	0	251
48	224	0.0	0	224
49	247	0.0	0	247
50	253	0.0	0	253
51	205	0.0	0	205
52	210	0.0	0	210
53	183	0.0	0	183
54	173	0.0	0	173
55	161	0.0	0	161
56	172	0.0	0	172
57	141	0.0	0	141
58	162	0.0	0	162
59	134	0.0	0	134
60	121	0.0	0	121
61	131	0.0	0	131
62	144	0.0	0	144
63	116	0.0	0	116
64	96	0.0	0	96
65	118	0.0	0	118
66	102	0.0	0	102
67	91	0.0	0	91
68	93	0.0	0	93
69	129	0.0	0	129
70	102	0.0	0	102
71	80	0.0	0	80
72	108	0.0	0	108
73	113	0.0	0	113
74	87	0.0	0	87
75	101	0.0	0	101
76	83	0.0	0	83
77	74	0.0	0	74
78	84	0.0	0	84
79	82	0.0	0	82
80	71	0.0	0	71
81	86	0.0	0	86
82	67	0.0	0	67
83	78	0.0	0	78
84	74	0.0	0	74
85	68	0.0	0	68
86	86	0.0	0	86
87	72	0.0	0	72
88	57	0.0	0	57
89	76	0.0	0	76
90	72	0.0	0	72
91	68	0.0	0	68
92	70	0.0	0	70
93	62	0.0	0	62
94	42	0.0	0	42
95	57	0.0	0	57
96	58	0.0	0	58
97	49	0.0	0	49
98	60	0.0	0	60
99	65	0.0	0	65
100	60	0.0	0	60
101	48	0.0	0	48
102	53	0.0	0	53
103	47	0.0	0	47
104	44	0.0	0	44
105	47	0.0	0	47
106	59	0.0	0	59
107	44	0.0	0	44
108	45	0.0	0	45
109	48	0.0	0	48
110	38	0.0	0	38
111	54	0.0	0	54
112	61	0.0	0	61
113	65	0.0	0	65
114	40	0.0	0	40
115	40	0.0	0	40
116	32	0.0	0	32
117	39	0.0	0	39
118	29	0.0	0	29
119	32	0.0	0	32
120	31	0.0	0	31
121	42	0.0	0	42
122	43	0.0	0	43
123	35	0.0	0	35
124	39	0.0	0	39
125	29	0.0	0	29
126	46	0.0	0	46
127	59	0.0	0	59
128	49	0.0	0	49
129	55	0.0	0	55
130	8	0.0	0	8
131	13	0.0	0	13
132	15	0.0	0	15
133	17	0.0	0	17
134	6	0.0	0	6
135	17	0.0	0	17
136	9	0.0	0	9
137	11	0.0	0	11
138	10	0.0	0	10
139	17	0.0	0	17
140	11	0.0	0	11
141	21	0.0	0	21
142	33	0.0	0	33
143	27	0.0	0	27
144	14	0.0	0	14
145	26	0.0	0	26
146	25	0.0	0	25
147	40	0.0	0	40
148	24	0.0	0	24
149	40	0.0	0	40
