This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Mcapitata_ATHC_TP10_2554_R1_TrimmingRound2.fastq.gz -p Mcapitata_ATHC_TP10_2554_R2_TrimmingRound2.fastq.gz Mcapitata_ATHC_TP10_2554_R1_TrimmingRound1.fastq.gz Mcapitata_ATHC_TP10_2554_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 473.62 s (28 us/read; 2.15 M reads/minute).

=== Summary ===

Total read pairs processed:         16,949,027
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:               1,149,083 (6.8%)
Pairs written (passing filters):    16,942,838 (100.0%)

Total basepairs processed: 4,414,706,052 bp
  Read 1: 2,193,542,771 bp
  Read 2: 2,221,163,281 bp
Total written (filtered):  4,393,241,189 bp (99.5%)
  Read 1: 2,192,723,976 bp
  Read 2: 2,200,517,213 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 1666182 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	363674	264828.5	0	363674
4	117756	66207.1	0	117756
5	62823	16551.8	0	62823
6	54779	4137.9	0	54779
7	47235	1034.5	0	47235
8	40804	258.6	0	40804
9	37374	64.7	0	37374
10	36326	16.2	0	36326
11	41547	4.0	0	41547
12	35709	1.0	0	35709
13	35435	0.3	0	35435
14	35908	0.1	0	35908
15	34144	0.0	0	34144
16	30567	0.0	0	30567
17	30798	0.0	0	30798
18	30330	0.0	0	30330
19	27389	0.0	0	27389
20	576476	0.0	0	576476
21	7674	0.0	0	7674
22	577	0.0	0	577
23	591	0.0	0	591
24	541	0.0	0	541
25	579	0.0	0	579
26	719	0.0	0	719
27	679	0.0	0	679
28	702	0.0	0	702
29	742	0.0	0	742
30	648	0.0	0	648
31	619	0.0	0	619
32	672	0.0	0	672
33	708	0.0	0	708
34	637	0.0	0	637
35	725	0.0	0	725
36	717	0.0	0	717
37	622	0.0	0	622
38	684	0.0	0	684
39	673	0.0	0	673
40	667	0.0	0	667
41	259	0.0	0	259
42	266	0.0	0	266
43	231	0.0	0	231
44	207	0.0	0	207
45	194	0.0	0	194
46	221	0.0	0	221
47	184	0.0	0	184
48	182	0.0	0	182
49	174	0.0	0	174
50	187	0.0	0	187
51	163	0.0	0	163
52	158	0.0	0	158
53	150	0.0	0	150
54	138	0.0	0	138
55	157	0.0	0	157
56	131	0.0	0	131
57	110	0.0	0	110
58	103	0.0	0	103
59	94	0.0	0	94
60	103	0.0	0	103
61	110	0.0	0	110
62	119	0.0	0	119
63	82	0.0	0	82
64	93	0.0	0	93
65	93	0.0	0	93
66	79	0.0	0	79
67	74	0.0	0	74
68	88	0.0	0	88
69	91	0.0	0	91
70	71	0.0	0	71
71	80	0.0	0	80
72	58	0.0	0	58
73	66	0.0	0	66
74	82	0.0	0	82
75	67	0.0	0	67
76	71	0.0	0	71
77	61	0.0	0	61
78	57	0.0	0	57
79	74	0.0	0	74
80	56	0.0	0	56
81	63	0.0	0	63
82	53	0.0	0	53
83	46	0.0	0	46
84	50	0.0	0	50
85	48	0.0	0	48
86	50	0.0	0	50
87	53	0.0	0	53
88	44	0.0	0	44
89	58	0.0	0	58
90	44	0.0	0	44
91	38	0.0	0	38
92	56	0.0	0	56
93	38	0.0	0	38
94	39	0.0	0	39
95	29	0.0	0	29
96	38	0.0	0	38
97	34	0.0	0	34
98	44	0.0	0	44
99	30	0.0	0	30
100	37	0.0	0	37
101	44	0.0	0	44
102	36	0.0	0	36
103	32	0.0	0	32
104	28	0.0	0	28
105	38	0.0	0	38
106	40	0.0	0	40
107	41	0.0	0	41
108	30	0.0	0	30
109	39	0.0	0	39
110	36	0.0	0	36
111	33	0.0	0	33
112	30	0.0	0	30
113	33	0.0	0	33
114	31	0.0	0	31
115	24	0.0	0	24
116	24	0.0	0	24
117	19	0.0	0	19
118	16	0.0	0	16
119	27	0.0	0	27
120	26	0.0	0	26
121	22	0.0	0	22
122	20	0.0	0	20
123	29	0.0	0	29
124	18	0.0	0	18
125	21	0.0	0	21
126	26	0.0	0	26
127	39	0.0	0	39
128	27	0.0	0	27
129	30	0.0	0	30
130	10	0.0	0	10
131	9	0.0	0	9
132	9	0.0	0	9
133	8	0.0	0	8
134	8	0.0	0	8
135	6	0.0	0	6
136	7	0.0	0	7
137	6	0.0	0	6
138	7	0.0	0	7
139	9	0.0	0	9
140	6	0.0	0	6
141	8	0.0	0	8
142	11	0.0	0	11
143	8	0.0	0	8
144	10	0.0	0	10
145	15	0.0	0	15
146	14	0.0	0	14
147	22	0.0	0	22
148	13	0.0	0	13
149	11	0.0	0	11
