This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Pacuta_ATHC_TP5_1296_R1_TrimmingRound2.fastq.gz -p Pacuta_ATHC_TP5_1296_R2_TrimmingRound2.fastq.gz Pacuta_ATHC_TP5_1296_R1_TrimmingRound1.fastq.gz Pacuta_ATHC_TP5_1296_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 441.06 s (26 us/read; 2.30 M reads/minute).

=== Summary ===

Total read pairs processed:         16,925,784
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:               1,001,451 (5.9%)
Pairs written (passing filters):    16,920,353 (100.0%)

Total basepairs processed: 4,472,648,257 bp
  Read 1: 2,226,134,073 bp
  Read 2: 2,246,514,184 bp
Total written (filtered):  4,454,801,891 bp (99.6%)
  Read 1: 2,225,403,921 bp
  Read 2: 2,229,397,970 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 1421123 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	348763	264465.4	0	348763
4	104781	66116.3	0	104781
5	52374	16529.1	0	52374
6	41214	4132.3	0	41214
7	37092	1033.1	0	37092
8	35630	258.3	0	35630
9	29487	64.6	0	29487
10	30886	16.1	0	30886
11	36619	4.0	0	36619
12	28751	1.0	0	28751
13	28702	0.3	0	28702
14	28540	0.1	0	28540
15	28460	0.0	0	28460
16	26509	0.0	0	26509
17	25635	0.0	0	25635
18	25471	0.0	0	25471
19	21812	0.0	0	21812
20	466939	0.0	0	466939
21	6004	0.0	0	6004
22	542	0.0	0	542
23	489	0.0	0	489
24	449	0.0	0	449
25	481	0.0	0	481
26	601	0.0	0	601
27	547	0.0	0	547
28	588	0.0	0	588
29	635	0.0	0	635
30	613	0.0	0	613
31	555	0.0	0	555
32	664	0.0	0	664
33	616	0.0	0	616
34	551	0.0	0	551
35	600	0.0	0	600
36	538	0.0	0	538
37	539	0.0	0	539
38	594	0.0	0	594
39	545	0.0	0	545
40	640	0.0	0	640
41	222	0.0	0	222
42	228	0.0	0	228
43	187	0.0	0	187
44	211	0.0	0	211
45	189	0.0	0	189
46	196	0.0	0	196
47	183	0.0	0	183
48	183	0.0	0	183
49	164	0.0	0	164
50	177	0.0	0	177
51	144	0.0	0	144
52	159	0.0	0	159
53	154	0.0	0	154
54	125	0.0	0	125
55	145	0.0	0	145
56	137	0.0	0	137
57	115	0.0	0	115
58	98	0.0	0	98
59	116	0.0	0	116
60	111	0.0	0	111
61	94	0.0	0	94
62	83	0.0	0	83
63	83	0.0	0	83
64	82	0.0	0	82
65	76	0.0	0	76
66	70	0.0	0	70
67	84	0.0	0	84
68	77	0.0	0	77
69	95	0.0	0	95
70	73	0.0	0	73
71	78	0.0	0	78
72	56	0.0	0	56
73	64	0.0	0	64
74	60	0.0	0	60
75	68	0.0	0	68
76	54	0.0	0	54
77	55	0.0	0	55
78	55	0.0	0	55
79	64	0.0	0	64
80	64	0.0	0	64
81	65	0.0	0	65
82	54	0.0	0	54
83	55	0.0	0	55
84	39	0.0	0	39
85	62	0.0	0	62
86	60	0.0	0	60
87	45	0.0	0	45
88	43	0.0	0	43
89	52	0.0	0	52
90	42	0.0	0	42
91	51	0.0	0	51
92	50	0.0	0	50
93	47	0.0	0	47
94	36	0.0	0	36
95	45	0.0	0	45
96	49	0.0	0	49
97	37	0.0	0	37
98	40	0.0	0	40
99	37	0.0	0	37
100	48	0.0	0	48
101	65	0.0	0	65
102	37	0.0	0	37
103	45	0.0	0	45
104	45	0.0	0	45
105	24	0.0	0	24
106	35	0.0	0	35
107	36	0.0	0	36
108	39	0.0	0	39
109	31	0.0	0	31
110	32	0.0	0	32
111	25	0.0	0	25
112	25	0.0	0	25
113	20	0.0	0	20
114	26	0.0	0	26
115	25	0.0	0	25
116	22	0.0	0	22
117	23	0.0	0	23
118	22	0.0	0	22
119	17	0.0	0	17
120	20	0.0	0	20
121	20	0.0	0	20
122	18	0.0	0	18
123	16	0.0	0	16
124	29	0.0	0	29
125	24	0.0	0	24
126	32	0.0	0	32
127	27	0.0	0	27
128	19	0.0	0	19
129	28	0.0	0	28
130	16	0.0	0	16
131	7	0.0	0	7
132	18	0.0	0	18
133	6	0.0	0	6
134	7	0.0	0	7
135	15	0.0	0	15
136	9	0.0	0	9
137	6	0.0	0	6
138	11	0.0	0	11
139	6	0.0	0	6
140	5	0.0	0	5
141	11	0.0	0	11
142	11	0.0	0	11
143	11	0.0	0	11
144	13	0.0	0	13
145	10	0.0	0	10
146	11	0.0	0	11
147	12	0.0	0	12
148	7	0.0	0	7
149	12	0.0	0	12
