This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Mcapitata_ATAC_TP5_1776_R1_TrimmingRound2.fastq.gz -p Mcapitata_ATAC_TP5_1776_R2_TrimmingRound2.fastq.gz Mcapitata_ATAC_TP5_1776_R1_TrimmingRound1.fastq.gz Mcapitata_ATAC_TP5_1776_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 453.36 s (28 us/read; 2.16 M reads/minute).

=== Summary ===

Total read pairs processed:         16,324,844
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:               1,275,651 (7.8%)
Pairs written (passing filters):    16,316,868 (100.0%)

Total basepairs processed: 4,304,746,483 bp
  Read 1: 2,136,325,113 bp
  Read 2: 2,168,421,370 bp
Total written (filtered):  4,278,281,181 bp (99.4%)
  Read 1: 2,135,271,128 bp
  Read 2: 2,143,010,053 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 1926136 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	329828	255075.7	0	329828
4	120195	63768.9	0	120195
5	72269	15942.2	0	72269
6	66282	3985.6	0	66282
7	57436	996.4	0	57436
8	54721	249.1	0	54721
9	42124	62.3	0	42124
10	46552	15.6	0	46552
11	50846	3.9	0	50846
12	43890	1.0	0	43890
13	43890	0.2	0	43890
14	43809	0.1	0	43809
15	43639	0.0	0	43639
16	40128	0.0	0	40128
17	39452	0.0	0	39452
18	38397	0.0	0	38397
19	33825	0.0	0	33825
20	724102	0.0	0	724102
21	9796	0.0	0	9796
22	690	0.0	0	690
23	694	0.0	0	694
24	740	0.0	0	740
25	728	0.0	0	728
26	860	0.0	0	860
27	878	0.0	0	878
28	872	0.0	0	872
29	964	0.0	0	964
30	872	0.0	0	872
31	767	0.0	0	767
32	875	0.0	0	875
33	910	0.0	0	910
34	813	0.0	0	813
35	875	0.0	0	875
36	875	0.0	0	875
37	815	0.0	0	815
38	857	0.0	0	857
39	761	0.0	0	761
40	842	0.0	0	842
41	357	0.0	0	357
42	301	0.0	0	301
43	289	0.0	0	289
44	283	0.0	0	283
45	251	0.0	0	251
46	244	0.0	0	244
47	218	0.0	0	218
48	269	0.0	0	269
49	258	0.0	0	258
50	242	0.0	0	242
51	231	0.0	0	231
52	229	0.0	0	229
53	222	0.0	0	222
54	166	0.0	0	166
55	185	0.0	0	185
56	170	0.0	0	170
57	173	0.0	0	173
58	144	0.0	0	144
59	130	0.0	0	130
60	135	0.0	0	135
61	139	0.0	0	139
62	141	0.0	0	141
63	129	0.0	0	129
64	116	0.0	0	116
65	100	0.0	0	100
66	135	0.0	0	135
67	105	0.0	0	105
68	89	0.0	0	89
69	125	0.0	0	125
70	101	0.0	0	101
71	108	0.0	0	108
72	97	0.0	0	97
73	87	0.0	0	87
74	75	0.0	0	75
75	98	0.0	0	98
76	120	0.0	0	120
77	89	0.0	0	89
78	88	0.0	0	88
79	76	0.0	0	76
80	94	0.0	0	94
81	80	0.0	0	80
82	76	0.0	0	76
83	98	0.0	0	98
84	66	0.0	0	66
85	68	0.0	0	68
86	99	0.0	0	99
87	64	0.0	0	64
88	59	0.0	0	59
89	79	0.0	0	79
90	51	0.0	0	51
91	83	0.0	0	83
92	72	0.0	0	72
93	64	0.0	0	64
94	61	0.0	0	61
95	61	0.0	0	61
96	54	0.0	0	54
97	44	0.0	0	44
98	61	0.0	0	61
99	57	0.0	0	57
100	44	0.0	0	44
101	54	0.0	0	54
102	47	0.0	0	47
103	42	0.0	0	42
104	39	0.0	0	39
105	38	0.0	0	38
106	54	0.0	0	54
107	44	0.0	0	44
108	44	0.0	0	44
109	51	0.0	0	51
110	42	0.0	0	42
111	37	0.0	0	37
112	42	0.0	0	42
113	34	0.0	0	34
114	37	0.0	0	37
115	22	0.0	0	22
116	23	0.0	0	23
117	28	0.0	0	28
118	24	0.0	0	24
119	25	0.0	0	25
120	26	0.0	0	26
121	31	0.0	0	31
122	37	0.0	0	37
123	38	0.0	0	38
124	29	0.0	0	29
125	45	0.0	0	45
126	28	0.0	0	28
127	43	0.0	0	43
128	23	0.0	0	23
129	36	0.0	0	36
130	11	0.0	0	11
131	8	0.0	0	8
132	17	0.0	0	17
133	9	0.0	0	9
134	9	0.0	0	9
135	10	0.0	0	10
136	9	0.0	0	9
137	6	0.0	0	6
138	7	0.0	0	7
139	5	0.0	0	5
140	8	0.0	0	8
141	15	0.0	0	15
142	18	0.0	0	18
143	13	0.0	0	13
144	10	0.0	0	10
145	19	0.0	0	19
146	22	0.0	0	22
147	16	0.0	0	16
148	15	0.0	0	15
149	27	0.0	0	27
