This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Mcapitata_ATAC_TP3_1548_R1_TrimmingRound2.fastq.gz -p Mcapitata_ATAC_TP3_1548_R2_TrimmingRound2.fastq.gz Mcapitata_ATAC_TP3_1548_R1_TrimmingRound1.fastq.gz Mcapitata_ATAC_TP3_1548_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 498.98 s (28 us/read; 2.12 M reads/minute).

=== Summary ===

Total read pairs processed:         17,603,575
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:                 307,191 (1.7%)
Pairs written (passing filters):    17,603,457 (100.0%)

Total basepairs processed: 4,769,539,684 bp
  Read 1: 2,385,018,992 bp
  Read 2: 2,384,520,692 bp
Total written (filtered):  4,768,471,833 bp (100.0%)
  Read 1: 2,385,006,337 bp
  Read 2: 2,383,465,496 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 307441 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	234397	275055.9	0	234397
4	58416	68764.0	0	58416
5	11324	17191.0	0	11324
6	1675	4297.7	0	1675
7	447	1074.4	0	447
8	226	268.6	0	226
9	160	67.2	0	160
10	89	16.8	0	89
11	40	4.2	0	40
12	42	1.0	0	42
13	20	0.3	0	20
14	27	0.1	0	27
15	20	0.0	0	20
16	8	0.0	0	8
17	6	0.0	0	6
18	5	0.0	0	5
19	5	0.0	0	5
20	31	0.0	0	31
21	4	0.0	0	4
22	1	0.0	0	1
23	1	0.0	0	1
24	7	0.0	0	7
25	4	0.0	0	4
27	4	0.0	0	4
28	8	0.0	0	8
29	5	0.0	0	5
30	6	0.0	0	6
31	6	0.0	0	6
32	8	0.0	0	8
33	9	0.0	0	9
34	4	0.0	0	4
35	5	0.0	0	5
37	8	0.0	0	8
38	5	0.0	0	5
39	12	0.0	0	12
40	2	0.0	0	2
41	6	0.0	0	6
42	2	0.0	0	2
43	2	0.0	0	2
44	5	0.0	0	5
45	6	0.0	0	6
46	2	0.0	0	2
47	5	0.0	0	5
48	3	0.0	0	3
49	2	0.0	0	2
50	7	0.0	0	7
51	4	0.0	0	4
52	2	0.0	0	2
53	3	0.0	0	3
54	4	0.0	0	4
55	4	0.0	0	4
56	7	0.0	0	7
57	3	0.0	0	3
58	5	0.0	0	5
59	6	0.0	0	6
60	4	0.0	0	4
61	3	0.0	0	3
62	3	0.0	0	3
63	7	0.0	0	7
64	4	0.0	0	4
65	1	0.0	0	1
66	7	0.0	0	7
67	9	0.0	0	9
68	4	0.0	0	4
69	4	0.0	0	4
70	3	0.0	0	3
71	3	0.0	0	3
72	6	0.0	0	6
73	5	0.0	0	5
74	1	0.0	0	1
75	4	0.0	0	4
76	6	0.0	0	6
77	2	0.0	0	2
78	6	0.0	0	6
79	4	0.0	0	4
80	3	0.0	0	3
81	5	0.0	0	5
82	7	0.0	0	7
83	3	0.0	0	3
84	5	0.0	0	5
85	2	0.0	0	2
86	3	0.0	0	3
87	2	0.0	0	2
88	6	0.0	0	6
89	1	0.0	0	1
90	4	0.0	0	4
91	4	0.0	0	4
92	3	0.0	0	3
93	5	0.0	0	5
94	3	0.0	0	3
95	4	0.0	0	4
96	5	0.0	0	5
97	6	0.0	0	6
98	6	0.0	0	6
99	6	0.0	0	6
100	4	0.0	0	4
101	4	0.0	0	4
102	8	0.0	0	8
103	4	0.0	0	4
104	3	0.0	0	3
105	2	0.0	0	2
106	3	0.0	0	3
107	2	0.0	0	2
108	3	0.0	0	3
109	5	0.0	0	5
110	7	0.0	0	7
111	1	0.0	0	1
112	1	0.0	0	1
113	1	0.0	0	1
114	1	0.0	0	1
115	7	0.0	0	7
116	3	0.0	0	3
117	4	0.0	0	4
118	4	0.0	0	4
119	7	0.0	0	7
120	2	0.0	0	2
121	3	0.0	0	3
122	7	0.0	0	7
123	2	0.0	0	2
124	3	0.0	0	3
125	4	0.0	0	4
126	2	0.0	0	2
127	2	0.0	0	2
128	5	0.0	0	5
129	4	0.0	0	4
130	3	0.0	0	3
131	2	0.0	0	2
132	6	0.0	0	6
134	2	0.0	0	2
135	1	0.0	0	1
136	2	0.0	0	2
137	2	0.0	0	2
138	2	0.0	0	2
139	1	0.0	0	1
140	6	0.0	0	6
141	4	0.0	0	4
142	3	0.0	0	3
143	5	0.0	0	5
144	4	0.0	0	4
145	2	0.0	0	2
146	3	0.0	0	3
148	1	0.0	0	1
