This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Pacuta_ATAC_TP4_2002_R1_TrimmingRound2.fastq.gz -p Pacuta_ATAC_TP4_2002_R2_TrimmingRound2.fastq.gz Pacuta_ATAC_TP4_2002_R1_TrimmingRound1.fastq.gz Pacuta_ATAC_TP4_2002_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 610.88 s (30 us/read; 2.03 M reads/minute).

=== Summary ===

Total read pairs processed:         20,627,724
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:                 358,311 (1.7%)
Pairs written (passing filters):    20,627,671 (100.0%)

Total basepairs processed: 5,583,726,977 bp
  Read 1: 2,792,189,091 bp
  Read 2: 2,791,537,886 bp
Total written (filtered):  5,582,523,119 bp (100.0%)
  Read 1: 2,792,184,344 bp
  Read 2: 2,790,338,775 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 358394 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	274202	322308.2	0	274202
4	66792	80577.0	0	66792
5	13455	20144.3	0	13455
6	2296	5036.1	0	2296
7	683	1259.0	0	683
8	353	314.8	0	353
9	164	78.7	0	164
10	109	19.7	0	109
11	51	4.9	0	51
12	29	1.2	0	29
13	20	0.3	0	20
14	10	0.1	0	10
15	13	0.0	0	13
16	5	0.0	0	5
17	7	0.0	0	7
18	3	0.0	0	3
19	3	0.0	0	3
20	9	0.0	0	9
21	1	0.0	0	1
23	1	0.0	0	1
24	2	0.0	0	2
25	2	0.0	0	2
26	1	0.0	0	1
27	5	0.0	0	5
28	3	0.0	0	3
29	3	0.0	0	3
30	1	0.0	0	1
31	2	0.0	0	2
32	1	0.0	0	1
33	2	0.0	0	2
34	2	0.0	0	2
35	5	0.0	0	5
36	2	0.0	0	2
37	3	0.0	0	3
38	3	0.0	0	3
39	1	0.0	0	1
40	1	0.0	0	1
43	1	0.0	0	1
45	1	0.0	0	1
46	1	0.0	0	1
47	1	0.0	0	1
48	2	0.0	0	2
50	2	0.0	0	2
51	1	0.0	0	1
53	1	0.0	0	1
54	1	0.0	0	1
55	4	0.0	0	4
57	2	0.0	0	2
58	1	0.0	0	1
59	2	0.0	0	2
61	2	0.0	0	2
62	1	0.0	0	1
63	4	0.0	0	4
64	3	0.0	0	3
66	2	0.0	0	2
67	3	0.0	0	3
68	1	0.0	0	1
69	2	0.0	0	2
70	3	0.0	0	3
71	1	0.0	0	1
72	1	0.0	0	1
73	1	0.0	0	1
75	1	0.0	0	1
76	1	0.0	0	1
77	1	0.0	0	1
78	2	0.0	0	2
80	1	0.0	0	1
81	1	0.0	0	1
82	2	0.0	0	2
83	6	0.0	0	6
84	3	0.0	0	3
85	3	0.0	0	3
87	2	0.0	0	2
90	1	0.0	0	1
91	1	0.0	0	1
92	1	0.0	0	1
94	2	0.0	0	2
95	1	0.0	0	1
96	5	0.0	0	5
97	2	0.0	0	2
98	4	0.0	0	4
99	1	0.0	0	1
100	1	0.0	0	1
101	2	0.0	0	2
102	2	0.0	0	2
103	1	0.0	0	1
104	4	0.0	0	4
105	1	0.0	0	1
106	4	0.0	0	4
108	3	0.0	0	3
109	1	0.0	0	1
110	2	0.0	0	2
111	1	0.0	0	1
112	3	0.0	0	3
113	1	0.0	0	1
116	1	0.0	0	1
117	1	0.0	0	1
119	2	0.0	0	2
120	5	0.0	0	5
121	3	0.0	0	3
123	1	0.0	0	1
125	3	0.0	0	3
127	2	0.0	0	2
128	2	0.0	0	2
129	2	0.0	0	2
131	1	0.0	0	1
132	1	0.0	0	1
133	1	0.0	0	1
134	1	0.0	0	1
135	1	0.0	0	1
136	1	0.0	0	1
137	3	0.0	0	3
140	1	0.0	0	1
142	2	0.0	0	2
143	1	0.0	0	1
146	3	0.0	0	3
