This is cutadapt 2.9 with Python 3.5.2
Command line parameters: -G G{20} -e 0.0 -n 10 --minimum-length 25 --cores 4 -o Mcapitata_ATHC_TP9_2995_R1_TrimmingRound2.fastq.gz -p Mcapitata_ATHC_TP9_2995_R2_TrimmingRound2.fastq.gz Mcapitata_ATHC_TP9_2995_R1_TrimmingRound1.fastq.gz Mcapitata_ATHC_TP9_2995_R2_TrimmingRound1.fastq.gz
Processing reads on 4 cores in paired-end mode ...
Finished in 494.96 s (27 us/read; 2.22 M reads/minute).

=== Summary ===

Total read pairs processed:         18,353,018
  Read 1 with adapter:                       0 (0.0%)
  Read 2 with adapter:               1,031,962 (5.6%)
Pairs written (passing filters):    18,347,949 (100.0%)

Total basepairs processed: 5,068,516,768 bp
  Read 1: 2,527,452,960 bp
  Read 2: 2,541,063,808 bp
Total written (filtered):  5,049,906,348 bp (99.6%)
  Read 1: 2,526,760,369 bp
  Read 2: 2,523,145,979 bp

=== Second read: Adapter 1 ===

Sequence: GGGGGGGGGGGGGGGGGGGG; Type: regular 5'; Length: 20; Trimmed: 1456245 times

No. of allowed errors:
0-20 bp: 0

Overview of removed sequences
length	count	expect	max.err	error counts
3	328635	286765.9	0	328635
4	100851	71691.5	0	100851
5	50537	17922.9	0	50537
6	45046	4480.7	0	45046
7	38852	1120.2	0	38852
8	37912	280.0	0	37912
9	32653	70.0	0	32653
10	35134	17.5	0	35134
11	39970	4.4	0	39970
12	36324	1.1	0	36324
13	32107	0.3	0	32107
14	32752	0.1	0	32752
15	30932	0.0	0	30932
16	29803	0.0	0	29803
17	28651	0.0	0	28651
18	28831	0.0	0	28831
19	24371	0.0	0	24371
20	478383	0.0	0	478383
21	6584	0.0	0	6584
22	495	0.0	0	495
23	524	0.0	0	524
24	463	0.0	0	463
25	474	0.0	0	474
26	508	0.0	0	508
27	551	0.0	0	551
28	552	0.0	0	552
29	625	0.0	0	625
30	589	0.0	0	589
31	513	0.0	0	513
32	650	0.0	0	650
33	634	0.0	0	634
34	548	0.0	0	548
35	572	0.0	0	572
36	556	0.0	0	556
37	591	0.0	0	591
38	578	0.0	0	578
39	559	0.0	0	559
40	611	0.0	0	611
41	249	0.0	0	249
42	245	0.0	0	245
43	199	0.0	0	199
44	209	0.0	0	209
45	216	0.0	0	216
46	190	0.0	0	190
47	193	0.0	0	193
48	178	0.0	0	178
49	206	0.0	0	206
50	192	0.0	0	192
51	182	0.0	0	182
52	145	0.0	0	145
53	137	0.0	0	137
54	123	0.0	0	123
55	136	0.0	0	136
56	135	0.0	0	135
57	98	0.0	0	98
58	122	0.0	0	122
59	120	0.0	0	120
60	124	0.0	0	124
61	100	0.0	0	100
62	86	0.0	0	86
63	89	0.0	0	89
64	101	0.0	0	101
65	114	0.0	0	114
66	88	0.0	0	88
67	91	0.0	0	91
68	100	0.0	0	100
69	110	0.0	0	110
70	82	0.0	0	82
71	78	0.0	0	78
72	87	0.0	0	87
73	66	0.0	0	66
74	49	0.0	0	49
75	81	0.0	0	81
76	71	0.0	0	71
77	61	0.0	0	61
78	77	0.0	0	77
79	69	0.0	0	69
80	71	0.0	0	71
81	83	0.0	0	83
82	65	0.0	0	65
83	61	0.0	0	61
84	53	0.0	0	53
85	53	0.0	0	53
86	78	0.0	0	78
87	53	0.0	0	53
88	48	0.0	0	48
89	76	0.0	0	76
90	50	0.0	0	50
91	39	0.0	0	39
92	45	0.0	0	45
93	43	0.0	0	43
94	52	0.0	0	52
95	42	0.0	0	42
96	43	0.0	0	43
97	43	0.0	0	43
98	40	0.0	0	40
99	47	0.0	0	47
100	41	0.0	0	41
101	43	0.0	0	43
102	44	0.0	0	44
103	42	0.0	0	42
104	46	0.0	0	46
105	37	0.0	0	37
106	49	0.0	0	49
107	48	0.0	0	48
108	36	0.0	0	36
109	63	0.0	0	63
110	35	0.0	0	35
111	34	0.0	0	34
112	38	0.0	0	38
113	55	0.0	0	55
114	27	0.0	0	27
115	37	0.0	0	37
116	35	0.0	0	35
117	30	0.0	0	30
118	33	0.0	0	33
119	33	0.0	0	33
120	22	0.0	0	22
121	21	0.0	0	21
122	30	0.0	0	30
123	29	0.0	0	29
124	21	0.0	0	21
125	28	0.0	0	28
126	17	0.0	0	17
127	29	0.0	0	29
128	24	0.0	0	24
129	31	0.0	0	31
130	11	0.0	0	11
131	6	0.0	0	6
132	11	0.0	0	11
133	8	0.0	0	8
134	13	0.0	0	13
135	10	0.0	0	10
136	10	0.0	0	10
137	8	0.0	0	8
138	9	0.0	0	9
139	11	0.0	0	11
140	8	0.0	0	8
141	7	0.0	0	7
142	7	0.0	0	7
143	8	0.0	0	8
144	9	0.0	0	9
145	7	0.0	0	7
146	7	0.0	0	7
147	12	0.0	0	12
148	12	0.0	0	12
149	8	0.0	0	8
